,Unnamed: 0,Comments,Sac_score,sentiment,Emotions,Emotions_label,Emoji_name,emojis
12573,12573,all y all getting on my nerves back to basics  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12574,12574, i didnt even notice  😜,1,1,fear,5,{'winking face with tongue': 1},😜
12575,12575,armaniixo bish i go broke over this shit it s bad  😭,0,0,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12576,12576,1bonitaladyj i m fr dead lmaoooo like what did she gain  😂,0,0,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
12577,12577, does chloe do lucifer in more ways than one  😜,1,1,joy,2,{'winking face with tongue': 1},😜
12578,12578,loving a bit of pre season team mate baiting  😜,1,1,love,3,{'winking face with tongue': 1},😜
12579,12579,i can t find my charger to my laptop  😕,0,-1,anger,4,{'CONFUSED FACE': 1},😕
12580,12580,i wish i had someone to talk to at times like this  😕,0,0,sadness,1,{'CONFUSED FACE': 1},😕
12581,12581,thats exactly how it was when she born mahizhini  ❤👨,0,0,joy,2,"{'red heart': 1, 'MAN': 1}",❤👨
12582,12582,all ive been seeing down my tl is hood rats complaining  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12583,12583,bitch would of got kicked in the face  😭,0,1,anger,4,{'LOUDLY CRYING FACE': 1},😭
12584,12584,4lisaguerrero two dudes that don t know how to get chicks  😂,0,-1,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
12585,12585,all this time i was at the wrong room hahahaha 😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12586,12586,reserved seating at the theater is only good if the facility staff are not telling everyone they can sit wherever they want  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12587,12587, absolute bollocks this is  😡,0,1,fear,5,{'POUTING FACE': 1},😡
12588,12588, not new news court approved in 2016 disgusting  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12589,12589, it still wants to mean both  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12590,12590, machine135 whatever floats your boat rolando can buy you the jeep wrangler and he can give me the lamborghini  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12591,12591,3 and 4 out for me because i listen to no one and i m always complaining  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12592,12592, 74 lol couple more minutes sweetie  😜,1,1,love,3,{'winking face with tongue': 1},😜
12593,12593,225 slots opened up in myclub taking full advantage of the 50 120k to go from 225gt230 including 50 discount t  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12594,12594,all of u  😜,1,0,fear,5,{'winking face with tongue': 1},😜
12595,12595,1111 make a kinky wish  ✨😜,1,0,anger,4,"{'SPARKLES': 1, 'winking face with tongue': 1}",✨😜
12596,12596, do you think my sambuca helped  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12597,12597, 2getherwithmets how to buy ticket please open your dms so we can message you  😭,0,1,joy,2,{'LOUDLY CRYING FACE': 1},😭
12598,12598,i want to go see justice league the drive ins  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12599,12599, things are gonna get fucked up  😜,1,1,anger,4,{'winking face with tongue': 1},😜
12600,12600, who are those chicks on the right  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12601,12601,i just wanna be cuddled up with my chocolate bunny butt nooooo house arrest wants to ruin it for me  🍫😡🐇,0,0,joy,2,"{'CHOCOLATE BAR': 1, 'POUTING FACE': 1, 'RABBIT': 1}",🍫😡🐇
12602,12602, you know me as so as they start to show their losing colors im out  😜,1,-1,sadness,1,{'winking face with tongue': 1},😜
12603,12603,army fedida  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12604,12604, its okaii my lovely supervisor she dropped it off on her way home to me  😜,1,-1,love,3,{'winking face with tongue': 1},😜
12605,12605,21ramblerx that is two years old no sir 😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12606,12606, im in love w both of u  😡,0,0,love,3,{'POUTING FACE': 1},😡
12607,12607,i m getting hungry i had a blowme sandwich about 900 am amp my tummy is starting to speak up  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
12608,12608, what happened you microphone abuser grats on the fix though  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12609,12609,all of a sudden everyone is into bilag anas oh nahhh  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12610,12610, wya i m tired of that lip  😭,0,1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12611,12611, wtf is wrong with you  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12612,12612,all i want for christmas fr is a sign that says that bitch to put on my door lol  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12613,12613, 4everleaffan can be arranged  😜,1,0,joy,2,{'winking face with tongue': 1},😜
12614,12614,ctrlsec rt 1683ven t53hqtsjg5ugtsv lt isis coward daesh terror propaganda pls suspend rapidly twittersupport t  😡,0,1,anger,4,{'POUTING FACE': 1},😡
12615,12615, a3 hubby i have no luck with tools bdholiday 😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12616,12616,i yearn to be stable and balanced within my pineal gland  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12617,12617,all my friends are at work  😕,0,-1,anger,4,{'CONFUSED FACE': 1},😕
12618,12618,all the songs on this tape im dropping tonight are all picked by so tell me if it crank or not  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12619,12619, aidan your new profile pic is even scarier than the last one  😜,1,-1,fear,5,{'winking face with tongue': 1},😜
12620,12620,1808bj jones3 same dude its embarrassing  😂,0,0,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
12621,12621,2331pm and my next door neighbouring pipo think this is the time to play loud music  😕,0,-1,anger,4,{'CONFUSED FACE': 1},😕
12622,12622, you were fab tonight you look like a young paul newman by the way  👍😜,1,0,joy,2,"{'THUMBS UP': 1, 'winking face with tongue': 1}",👍😜
12623,12623, ikr what a stubborn guji smh  😡,0,1,anger,4,{'POUTING FACE': 1},😡
12624,12624,maybe he just thinks its a really cool necklace supergirl 😜,1,0,joy,2,{'winking face with tongue': 1},😜
12625,12625,and it might not be a big deal but it was definitely over 5k at one point so im really proud of myself  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12626,12626,late night at my favorite place with tiberius and two special friends  😜,1,1,joy,2,{'winking face with tongue': 1},😜
12627,12627, i only send love to you and you dont notice me  😡,0,1,joy,2,{'POUTING FACE': 1},😡
12628,12628, at least he s had some practise already in london  😜,1,0,joy,2,{'winking face with tongue': 1},😜
12629,12629,miss kike did not come to play with y all  😍,0,1,anger,4,{'smiling face with heart-eyes': 1},😍
12630,12630, starbucks is hiring kathy  😜,1,0,joy,2,{'winking face with tongue': 1},😜
12631,12631,had an insane work out lets get bronzed  💪😜,1,0,anger,4,"{'FLEXED BICEPS': 1, 'winking face with tongue': 1}",💪😜
12632,12632, hey man that shit ain t funny  😡,0,0,surprise,6,{'POUTING FACE': 1},😡
12633,12633, just vile by the sounds of it  😡,0,1,anger,4,{'POUTING FACE': 1},😡
12634,12634,8chodagreat facts lmao bro 26 and ain t have time to build up his social following  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12635,12635,29fargo noooo you didn t get anything i just said 😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12636,12636,comedy night is this tuesday 11 21 8pm bond on the bench maybe abibennett come back so i can take pictures of you 21 6 eagles 0gingerbreadman i can imagine you two as a couple that s the bad part of the war do it next year with us i like i want card with mammal you give full time streamers like myself a bad name absolute scumbag yeah a bit of it went on the bone youll be fine dont worry how is your case of the sniffles all that talk about me going to lose this week in fantasy 90 can follow me next time um excuse me i know its a letter you re my senior in that aspect darn cant get home because the car wont start step daughter does have her cat had call husbands ex wife to 3 pikins in 6yrs and more to come i swear wizkid is the nigerian version of fetty wap 4noreason lmao my fault bro nooo this isnt what i believe cum play with me bring some kinky toys and your joystick  😂😡😕😭📚❤😜,1,-1,joy,2,"{'FACE WITH TEARS OF JOY': 3, 'POUTING FACE': 4, 'CONFUSED FACE': 1, 'LOUDLY CRYING FACE': 2, 'BOOKS': 2, 'red heart': 1, 'winking face with tongue': 2}",😂😡😕😭📚❤😜
12637,12637,and i thought they couldnt get any worse  😡,0,0,fear,5,{'POUTING FACE': 1},😡
12638,12638,i bet not get no work on thursday  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12639,12639,21 years old and still at the dang kids table  😕,0,0,fear,5,{'CONFUSED FACE': 1},😕
12640,12640,meprojectrunway i love yussra but her comments  😕,0,-1,anger,4,{'CONFUSED FACE': 1},😕
12641,12641, you met momo from twice  😡,0,1,joy,2,{'POUTING FACE': 1},😡
12642,12642,all block money moms gave you that boy thats shop money op money  😭,0,-1,anger,4,{'LOUDLY CRYING FACE': 1},😭
12643,12643, trump is not a part of the real world  😡,0,0,fear,5,{'POUTING FACE': 1},😡
12644,12644, expand your radius to sc  😜,1,0,fear,5,{'winking face with tongue': 1},😜
12645,12645,gotta new bitch mm well guess what she s not as bad as me  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12646,12646,here is my favorite new word ominous the weather outside is ominous  😜,1,0,fear,5,{'winking face with tongue': 1},😜
12647,12647,i really wanted that sparky pink fenty gloss  😡,0,-1,joy,2,{'POUTING FACE': 1},😡
12648,12648,all you mfs talking shit on twitter l m 😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12649,12649,what the hell mps have voted that animals cant feel pain or emotion  😡,0,1,sadness,1,{'POUTING FACE': 1},😡
12650,12650,60minutes precious 60 minutes is experiencing the same kind of censorship that is practiced by the american mainstream media  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12651,12651, it s not my fault  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12652,12652, i know how tough it is bcos my little nephew is scorpio but theres a leo leader in your family  😉,1,1,anger,4,{'WINKING FACE': 1},😉
12653,12653,22 11 lol at this shit team bulls 😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12654,12654,argo not cool hugs 😡,0,1,joy,2,{'POUTING FACE': 1},😡
12655,12655, seriously do you job and be a decent father for once  😡,0,-1,joy,2,{'POUTING FACE': 1},😡
12656,12656, soubry not sure i fancy giving them my details  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12657,12657, every time i read your bio i sing the song in my head  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12658,12658, and can never find what you were reading  😡,0,0,fear,5,{'POUTING FACE': 1},😡
12659,12659,ellos siempre en su propio mundo nicole y keith does anyone else find the new pause rewind fast forward frustrating i hit unpasue and it rewinds man i want a girlfriend long as it s a certain one that s fine by me absent rn 2 pairs of nike elites with moccasins george13 im guessing thats a ps4 game and youre asking if i play it or not and the answer is no already love boris johnsons dad 1053ss 1053thefan 1053ss hey doug pederson cowboysnation dallascowboys huh rt rt they re trying to get you do us beanz gotta fight someone like im ready correct 😭😕😂,0,0,joy,2,"{'LOUDLY CRYING FACE': 1, 'CONFUSED FACE': 2, 'FACE WITH TEARS OF JOY': 2}",😭😕😂
12660,12660, it s the battle of wits or in this case dimwits  😜,1,1,fear,5,{'winking face with tongue': 1},😜
12661,12661, you don t want him showing up at your house calling you pops  😜,1,-1,anger,4,{'winking face with tongue': 1},😜
12662,12662,had a lazy day will try to be more productive  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12663,12663,4 years later amp nothing changed  😭,0,1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12664,12664,757ruck he can t hold all the weight 😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12665,12665,i gotta do something i can not be sick for thanksgiving hell no 😡,0,-1,sadness,1,{'POUTING FACE': 1},😡
12666,12666,i could sure use a break from my kids hope their dad decides he wants to be a part of their lifes at some point one of these weekends  😡,0,0,joy,2,{'POUTING FACE': 1},😡
12667,12667,cleaning my house is such a hassle for me especially when zevans4 is not here but it gets donei hate a dirty house  😡,0,-1,sadness,1,{'POUTING FACE': 1},😡
12668,12668,patriciah shes white not orange  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12669,12669, im secondarywhat does this thing do  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12670,12670, hillary shut up 😡,0,0,anger,4,{'POUTING FACE': 1},😡
12671,12671,i m thinking of completely deleting my facebook and only having twitter thoughts twitter facebook 😜,1,1,fear,5,{'winking face with tongue': 1},😜
12672,12672,ari was hiding a whole ass baby i m so happy 😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
12673,12673,justiceleague is a really good movie it s disappointing seeing all the negativity around it  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
12674,12674,hell that voice  😜,1,0,anger,4,{'winking face with tongue': 1},😜
12675,12675,just wanna go to bed with dave every night  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
12676,12676, probs but come say hi  😜,1,0,fear,5,{'winking face with tongue': 1},😜
12677,12677,all i want to do is see this movie  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
12678,12678, nice i need dance classes  😂,0,1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12679,12679,when your sister stops sharing her location  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12680,12680,i wanna watch stranger things so badddddddddddd  😕,0,-1,fear,5,{'CONFUSED FACE': 1},😕
12681,12681,4 days until pay day it s not coming fast enough  😕💰,0,0,anger,4,"{'CONFUSED FACE': 1, 'MONEY BAG': 1}",😕💰
12682,12682,twitter needs to stop with all the that s not what i m tweeting  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12683,12683,and bitches be in relationships by the self all the time i was just in one  😭,0,-1,anger,4,{'LOUDLY CRYING FACE': 1},😭
12684,12684,amp he was a white boy all alone  😭,0,1,fear,5,{'LOUDLY CRYING FACE': 1},😭
12685,12685,1000 ways to lose tyrod starts the second half and comes back on us sike nah i would cry 😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12686,12686,our season is over smh fucking redskins  😡,0,0,joy,2,{'POUTING FACE': 1},😡
12687,12687, thanks so much did you mean my hearteu  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12688,12688,1026 fever during the week of thanksgiving is horrible  😭,0,1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12689,12689,52onayz kids amp old people dgaf  😂,0,0,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
12690,12690, shemari m ready for ya  😜,1,0,joy,2,{'winking face with tongue': 1},😜
12691,12691,damn kids got fucking honey mustard on my pants  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12692,12692, thankfully they took one of the listings down the other one has went to astronomical pricing ill keep reporting  🐺😡,0,0,anger,4,"{'wolf': 1, 'POUTING FACE': 1}",🐺😡
12693,12693,us history makes me so mad  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12694,12694,treated like a joke notokay  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12695,12695,63 degrees outside amp i think it s so damn cold  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12696,12696, no fool aampt hates me  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12697,12697, kahtihai imma kill u urgently  😡,0,-1,fear,5,{'POUTING FACE': 1},😡
12698,12698,bitch i want to see their performance  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12699,12699, hole upyou need a dictionary  😂,0,0,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
12700,12700,happy birthday my not so mini me hes bigger than me now 16 years old i cant believe  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
12701,12701,just need a little tlc and i know i m not gonna get it  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
12702,12702, the good news is you cant go wrong  😜,1,0,joy,2,{'winking face with tongue': 1},😜
12703,12703, this was taken in past 2 days bigpinekey still a mess wheres now  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12704,12704,amore  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
12705,12705,arkansas aint right for this no wine on sundays thing  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12706,12706, cant even trust the fucking fbi  😡,0,0,fear,5,{'POUTING FACE': 1},😡
12707,12707,all the little bitches at county high cause with out they lil crew them bitches aint shit  😂💯,0,0,anger,4,"{'FACE WITH TEARS OF JOY': 1, 'hundred points': 1}",😂💯
12708,12708,1992 is actually a good album cant believe i slept on this shid the game is a fucking goat on this rap game  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
12709,12709,shame on saudiarabia eritrea uae for participating in this genocide against yemen  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12710,12710, hope hes ok cinna coughs up pieces of blanket  😡,0,1,joy,2,{'POUTING FACE': 1},😡
12711,12711,im pretty sure she flipped the pic just cause she thought she looked better at that angle but itzz juss a gesss  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12712,12712, i couldnt get the storenvy page to load up at all those are so cute 😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
12713,12713,im really living my best life  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12714,12714,my cousin told me to invest with them back when they weren t worth anything kicking myself  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12715,12715,movie and game very good birthday this year totally different lah dia punya vibes no i don ti get attitude with people who don t deserve my tude ashleyceleste i miss you too that is such bs i strongly dislike trumplestiltskin cat12 lololol so me amp a friend both decided to try being pescatarians amp also no fast food or soda byebyechickfila amirkhan is going to be voted to do every trial after that camp will be starving in no time imaceleball i do is work work work feels like i have no days off dasia is trying to make me watch scary movies 1gigisims boo hoo if you talk the talk you ve got to walk the walk special privileges for the connected is growing old accurate all the feels never failssss i peeped for a second and i understood why so i was like i ll waita lot of armys are here btsxamas amas yep it s gone now just like all the bud light in my fridge you mean buy the tops come on lik why i cant play 247dolo man i still ain t been this high im sorry for the loss lil bro 😭😳😂😜😕,1,-1,fear,5,"{'LOUDLY CRYING FACE': 4, 'FLUSHED FACE': 1, 'FACE WITH TEARS OF JOY': 3, 'winking face with tongue': 1, 'CONFUSED FACE': 2}",😭😳😂😜😕
12716,12716,730 am classes should be illegal  😭,0,1,anger,4,{'LOUDLY CRYING FACE': 1},😭
12717,12717,havin a bad break down  😕,0,0,sadness,1,{'CONFUSED FACE': 1},😕
12718,12718,shae be talking foreverr just to come out  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12719,12719, shep smith goes on my sht list  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12720,12720,this shit right here is giving me high blood pressure get your shit together  😡,0,1,anger,4,{'POUTING FACE': 1},😡
12721,12721,all the dallas boys i know wholesome tho  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12722,12722,im always excited for a new episode of supergirl but im definitely not looking forward to the return of mon el  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12723,12723, geez what a goofball  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
12724,12724,reds something else got excited too  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12725,12725,an alfredo sause buffalo chicken pizza with garlic knots sounds goood affffffff right now  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12726,12726, 2 giant people squashed  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12727,12727,i have my new horizontal adult license but it still has the pic of me when i was 16 lmao this thing doesn t ex  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12728,12728,about time she acts like a mom  😂,0,1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12729,12729, how dare these two i was rooting for them  😡,0,0,joy,2,{'POUTING FACE': 1},😡
12730,12730,amir giving some professional interview imaceleb 😭,0,1,joy,2,{'LOUDLY CRYING FACE': 1},😭
12731,12731,why does kushner still have security clearance  😡,0,1,fear,5,{'POUTING FACE': 1},😡
12732,12732,all this admin stuff is boring mollydog to sleep snoring amp all assistancedog dog cockerspaniel  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12733,12733,nazty looks shopped never died in battlefield  😜,1,0,anger,4,{'winking face with tongue': 1},😜
12734,12734,also currently hating myself because that blend amp cleanse is what my dreams are made of but i just can t afford it  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12735,12735,looking cute or whatevah  😜,1,0,joy,2,{'winking face with tongue': 1},😜
12736,12736, they dont even know  😭,0,0,fear,5,{'LOUDLY CRYING FACE': 1},😭
12737,12737,10 000 begins for me too planning for 2019 already  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
12738,12738,black beetles joey badass such a good ass song  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
12739,12739,damn i can t believe i lost my wallet  😕,0,0,sadness,1,{'CONFUSED FACE': 1},😕
12740,12740,i m either called miami amy naomi  😡,0,1,joy,2,{'POUTING FACE': 1},😡
12741,12741,ughhhh i hate bilo fruit its either rotten or too damn high  😡,0,0,sadness,1,{'POUTING FACE': 1},😡
12742,12742, darn i would ve totally checked that out if it was in ak  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
12743,12743, congrats asus send me a monitor it would make my christmas so much better  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
12744,12744,all these bitches that i dont like  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12745,12745,look who s here love never dies gang thephantomoftheopera  😜😘,1,0,fear,5,"{'winking face with tongue': 1, 'face blowing a kiss': 1}",😜😘
12746,12746,are you kidding me owens and zayn on the pre show survivorseries  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12747,12747, 8 straight hours  😂,0,0,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
12748,12748,happy birthday btcccc you better get some good birthday dickkk lmaoo kidding but im glad we have the lil group  🎉😜,1,0,joy,2,"{'PARTY POPPER': 1, 'winking face with tongue': 1}",🎉😜
12749,12749,p r e s c r i p t i o n for that  😡,0,-1,joy,2,{'POUTING FACE': 1},😡
12750,12750,2snapshairflip lmfao man you not even moving fast enough should have been done when he finished the sentence  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12751,12751, karl where u go  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12752,12752,and by they i mean me  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
12753,12753,omg im not her fan anymore  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12754,12754,ron type shit i was lame af 😭,0,-1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12755,12755,no words i will never understand how people can think that animals are not sentient animalwelfare bid to trans  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12756,12756,i wanna go to a baile  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
12757,12757,i thought the bears were going to get the w today  😕,0,0,fear,5,{'CONFUSED FACE': 1},😕
12758,12758, my thoughts exactly  😕,0,1,anger,4,{'CONFUSED FACE': 1},😕
12759,12759,black castor oil and raw shea butter alone mi have left fi put in there  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12760,12760, i really hope this will actually happen tho  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
12761,12761, worst kurts late caution in yesterdays race best stage racing hated at first but  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12762,12762,23thagogetta i hate them man 😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12763,12763,mann buster is pretty sick  😜,1,0,anger,4,{'winking face with tongue': 1},😜
12764,12764, do an xbox giveaway  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12765,12765,i just want you here to stay  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12766,12766, u bad if u cud do all that in 7 mins  😂,0,-1,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
12767,12767,7biggzo4 lol yea u can get it back tonight  😜,1,0,joy,2,{'winking face with tongue': 1},😜
12768,12768, i think it was the last sentence along with the banner pic that got me but yep that too  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12769,12769,i really just want somebody to bring me so candy  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12770,12770,damn i hope lillard isnt seriously injured  😕,0,1,sadness,1,{'CONFUSED FACE': 1},😕
12771,12771,1965eperez do they play the bengals again  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
12772,12772,somebody take my phone away  😡,0,1,anger,4,{'POUTING FACE': 1},😡
12773,12773, oooo true i almost forgot it s around that time but yes it would be awesome 😕,0,1,joy,2,{'CONFUSED FACE': 1},😕
12774,12774, you arent kidding  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
12775,12775, when you hit 300k subs on youtube a late congrats from all of us at breaking walls  😃😜,1,-1,joy,2,"{'grinning face with big eyes': 1, 'winking face with tongue': 1}",😃😜
12776,12776,a selena falando i ve been crying with the woves to get to you e apontando pra cima meu deus  😭,0,1,anger,4,{'LOUDLY CRYING FACE': 1},😭
12777,12777,just when i thought everything was going good this happens  😕,0,1,joy,2,{'CONFUSED FACE': 1},😕
12778,12778,big wtf 230 in the morning and im still watching things i swear it is addictive i can t get over nor stop it  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12779,12779,i wish i had more time  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12780,12780, this makes me so sad you didn t deserve that 😕,0,1,sadness,1,{'CONFUSED FACE': 1},😕
12781,12781,50cent yooo my mans when is power coming back  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
12782,12782,i hope mj get my 8 this week because i can not do nothing with this lil cracked ass phone  😡,0,-1,fear,5,{'POUTING FACE': 1},😡
12783,12783, screwing veterans that fought so the rich republicans can fight for thier tax cuts  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12784,12784,fried chicken home made red beans and rice with smokey turkey amp cornbread  😜,1,1,anger,4,{'winking face with tongue': 1},😜
12785,12785, i said dont me  😕,0,1,anger,4,{'CONFUSED FACE': 1},😕
12786,12786, x haha looong list she can be a right catty chick at times  😜,1,-1,anger,4,{'winking face with tongue': 1},😜
12787,12787,all these lies  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12788,12788,4 amigo just joined our gang taerg wow lets fight why did i just get disqualified for being on wifi i wanna see the pic that dude sent you 2dopegirlz come on jc cant you see how close we are i used to draw mermaids in my notebooks when i was a kid at school i had many of those notebooks which i wish i had kept too slow yall let kelce get 100 yard bonus trash oh that was never really a concern but you do have to do these things scientifically you know 26 inches back poppin alter ego coming out maybe i dream or im stupid but i hope you see this and you likexd it takes me lot if time xoxo are we surprised a few of the usual suspects im suddenly hobiphobic i like being alone and all but it sucks when im alone alllllll the time great shot too bad you stole it from matt s fb page im sure thats what happened to roy moore too those children are fierce hogwash 100 bald lebron is gonna shutdown thetimeline myerss a little something like this hue planned that so could get the ball back sooner 1prazoh northern irish that s not my accent what happened to gabe hes not old enough for a senior moment is he big ole mood all i ever ask for now is socks i m about to be a whole meal for thanksgiving i hope bae ready dont all joking aside 😂😡😕😭😜❤😋,1,0,surprise,6,"{'FACE WITH TEARS OF JOY': 3, 'POUTING FACE': 3, 'CONFUSED FACE': 3, 'LOUDLY CRYING FACE': 3, 'winking face with tongue': 4, 'red heart': 1, 'face savoring food': 1}",😂😡😕😭😜❤😋
12789,12789,and pre calc tomorrow  😭,0,0,fear,5,{'LOUDLY CRYING FACE': 1},😭
12790,12790, i saw it on the good wife and thought lol k  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
12791,12791, twt everyone is named v now  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
12792,12792,7 games straight we cant let redskin stop that  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
